ID, Temperatura, Umidade, Tempo, Data,Unix_time, Discrepancia ,  
435,4,6,"1479626112,4573,6045,2615655,3331234,4541,3452,1603713,3246407,4439,3326,1651226,3054971,3332,4452,1835796,2590515,4501,5973,2559410,3211997,5984,4541,2069697,4213609,4618,3453,1657831,3271967,3462,4632,1972412,2604484,6106,4567,2179722,4275136,5607,7457,3149030,4097153,3393,4470,1931215,2583116,4455,3403,1638524,3216091",,1650915002594754800,1650929404004174,-1.6492640731907507e+18
436,4,6,"1479626113,4338,5875,2342927,3360091,4425,3260,1648666,2849829,4590,3345,1612260,2939874,3350,4578,1787382,2550491,4395,5916,2425461,3312723,5915,4383,2133623,4054052,4473,3302,1664997,2840084,3315,4462,1727779,2638775,5893,4360,2141679,3945892,5600,7662,3003295,4464064,3326,4570,1728997,2619598,4564,3332,1644200,2857391",,1650915002594754800,1650929404004174,-1.6492640731907507e+18
437,11,6,"1479626113,4338,5875,2342927,3360091,4425,3260,1648666,2849829,4590,3345,1612260,2939874,3350,4578,1787382,2550491,4395,5916,2425461,3312723,5915,4383,2133623,4054052,4473,3302,1664997,2840084,3315,4462,1727779,2638775,5893,4360,2141679,3945892,5600,7662,3003295,4464064,3326,4570,1728997,2619598,4564,3332,1644200,2857391",,1650915002594754800,1650929405005264,-1.6492640731897495e+18
438,11,59,"1479626113,4338,5875,2342927,3360091,4425,3260,1648666,2849829,4590,3345,1612260,2939874,3350,4578,1787382,2550491,4395,5916,2425461,3312723,5915,4383,2133623,4054052,4473,3302,1664997,2840084,3315,4462,1727779,2638775,5893,4360,2141679,3945892,5600,7662,3003295,4464064,3326,4570,1728997,2619598,4564,3332,1644200,2857391",,1650915002594754800,1650929405005264,-1.6492640731897495e+18
439,11,59,"1479626113,4338,5875,2342927,3360091,4425,3260,1648666,2849829,4590,3345,1612260,2939874,3350,4578,1787382,2550491,4395,5916,2425461,3312723,5915,4383,2133623,4054052,4473,3302,1664997,2840084,3315,4462,1727779,2638775,5893,4360,2141679,3945892,5600,7662,3003295,4464064,3326,4570,1728997,2619598,4564,3332,1644200,2857391",,1650915003586163700,1650929405005264,-1.6492640741811584e+18
440,11,59,"1479626113,4338,5875,2342927,3360091,4425,3260,1648666,2849829,4590,3345,1612260,2939874,3350,4578,1787382,2550491,4395,5916,2425461,3312723,5915,4383,2133623,4054052,4473,3302,1664997,2840084,3315,4462,1727779,2638775,5893,4360,2141679,3945892,5600,7662,3003295,4464064,3326,4570,1728997,2619598,4564,3332,1644200,2857391",,1650915003586163700,1650929405005264,-1.6492640741811584e+18
441,12,59,"1479626113,4338,5875,2342927,3360091,4425,3260,1648666,2849829,4590,3345,1612260,2939874,3350,4578,1787382,2550491,4395,5916,2425461,3312723,5915,4383,2133623,4054052,4473,3302,1664997,2840084,3315,4462,1727779,2638775,5893,4360,2141679,3945892,5600,7662,3003295,4464064,3326,4570,1728997,2619598,4564,3332,1644200,2857391",,1650915003586163700,1650929434034741,-1.649264074152129e+18
442,12,65,"1479626113,4338,5875,2342927,3360091,4425,3260,1648666,2849829,4590,3345,1612260,2939874,3350,4578,1787382,2550491,4395,5916,2425461,3312723,5915,4383,2133623,4054052,4473,3302,1664997,2840084,3315,4462,1727779,2638775,5893,4360,2141679,3945892,5600,7662,3003295,4464064,3326,4570,1728997,2619598,4564,3332,1644200,2857391",,1650915003586163700,1650929434034741,-1.649264074152129e+18
443,12,65,"1479626113,4338,5875,2342927,3360091,4425,3260,1648666,2849829,4590,3345,1612260,2939874,3350,4578,1787382,2550491,4395,5916,2425461,3312723,5915,4383,2133623,4054052,4473,3302,1664997,2840084,3315,4462,1727779,2638775,5893,4360,2141679,3945892,5600,7662,3003295,4464064,3326,4570,1728997,2619598,4564,3332,1644200,2857391",,1650915033135700000,1650929434034741,-1.6492641037016653e+18
444,12,65,"1479626114,4552,5969,2639355,3247238,4430,3370,1505740,3273119,4431,3363,1582069,3174321,3356,4464,1931687,2481249,4349,5936,2414867,3303163,5922,4348,2089238,3989257,4498,3341,1535798,3127885,3342,4488,1932671,2388422,6055,4610,2110244,4427699,5665,7479,3265913,4040349,3380,4471,1990060,2467295,4488,3381,1572107,3241200",,1650915033135700000,1650929434034741,-1.6492641037016653e+18
445,11,65,"1479626114,4552,5969,2639355,3247238,4430,3370,1505740,3273119,4431,3363,1582069,3174321,3356,4464,1931687,2481249,4349,5936,2414867,3303163,5922,4348,2089238,3989257,4498,3341,1535798,3127885,3342,4488,1932671,2388422,6055,4610,2110244,4427699,5665,7479,3265913,4040349,3380,4471,1990060,2467295,4488,3381,1572107,3241200",,1650915033135700000,1650929435035815,-1.649264103700664e+18
446,11,36,"1479626114,4552,5969,2639355,3247238,4430,3370,1505740,3273119,4431,3363,1582069,3174321,3356,4464,1931687,2481249,4349,5936,2414867,3303163,5922,4348,2089238,3989257,4498,3341,1535798,3127885,3342,4488,1932671,2388422,6055,4610,2110244,4427699,5665,7479,3265913,4040349,3380,4471,1990060,2467295,4488,3381,1572107,3241200",,1650915033135700000,1650929435035815,-1.649264103700664e+18
447,11,36,"1479626114,4552,5969,2639355,3247238,4430,3370,1505740,3273119,4431,3363,1582069,3174321,3356,4464,1931687,2481249,4349,5936,2414867,3303163,5922,4348,2089238,3989257,4498,3341,1535798,3127885,3342,4488,1932671,2388422,6055,4610,2110244,4427699,5665,7479,3265913,4040349,3380,4471,1990060,2467295,4488,3381,1572107,3241200",,1650915034132379000,1650929435035815,-1.649264104697343e+18
448,11,36,"1479626114,4552,5969,2639355,3247238,4430,3370,1505740,3273119,4431,3363,1582069,3174321,3356,4464,1931687,2481249,4349,5936,2414867,3303163,5922,4348,2089238,3989257,4498,3341,1535798,3127885,3342,4488,1932671,2388422,6055,4610,2110244,4427699,5665,7479,3265913,4040349,3380,4471,1990060,2467295,4488,3381,1572107,3241200",,1650915034132379000,1650929435035815,-1.649264104697343e+18
449,40,36,"1479626114,4552,5969,2639355,3247238,4430,3370,1505740,3273119,4431,3363,1582069,3174321,3356,4464,1931687,2481249,4349,5936,2414867,3303163,5922,4348,2089238,3989257,4498,3341,1535798,3127885,3342,4488,1932671,2388422,6055,4610,2110244,4427699,5665,7479,3265913,4040349,3380,4471,1990060,2467295,4488,3381,1572107,3241200",,1650915034132379000,1650929465005249,-1.6492641046673736e+18
450,40,46,"1479626114,4552,5969,2639355,3247238,4430,3370,1505740,3273119,4431,3363,1582069,3174321,3356,4464,1931687,2481249,4349,5936,2414867,3303163,5922,4348,2089238,3989257,4498,3341,1535798,3127885,3342,4488,1932671,2388422,6055,4610,2110244,4427699,5665,7479,3265913,4040349,3380,4471,1990060,2467295,4488,3381,1572107,3241200",,1650915034132379000,1650929465005249,-1.6492641046673736e+18
451,40,46,"1479626114,4552,5969,2639355,3247238,4430,3370,1505740,3273119,4431,3363,1582069,3174321,3356,4464,1931687,2481249,4349,5936,2414867,3303163,5922,4348,2089238,3989257,4498,3341,1535798,3127885,3342,4488,1932671,2388422,6055,4610,2110244,4427699,5665,7479,3265913,4040349,3380,4471,1990060,2467295,4488,3381,1572107,3241200",,1650915063676976000,1650929465005249,-1.6492641342119708e+18
452,40,46,"1479626116,4474,6038,2505385,3142812,4579,3300,1517581,2831344,4833,3533,1681520,3044959,3531,4815,1963893,2588378,4335,5966,2352768,3199504,5966,4327,2098429,3746678,4872,3404,1738696,2682409,3412,4870,1734434,2737814,6420,4679,2323030,4013329,5802,8004,3086881,4520716,3436,4833,1831012,2617527,4857,3443,1678038,2810179",,1650915063676976000,1650929465005249,-1.6492641342119708e+18
453,5,46,"1479626116,4474,6038,2505385,3142812,4579,3300,1517581,2831344,4833,3533,1681520,3044959,3531,4815,1963893,2588378,4335,5966,2352768,3199504,5966,4327,2098429,3746678,4872,3404,1738696,2682409,3412,4870,1734434,2737814,6420,4679,2323030,4013329,5802,8004,3086881,4520716,3436,4833,1831012,2617527,4857,3443,1678038,2810179",,1650915063676976000,1650929466006343,-1.6492641342109699e+18
454,5,22,"1479626116,4474,6038,2505385,3142812,4579,3300,1517581,2831344,4833,3533,1681520,3044959,3531,4815,1963893,2588378,4335,5966,2352768,3199504,5966,4327,2098429,3746678,4872,3404,1738696,2682409,3412,4870,1734434,2737814,6420,4679,2323030,4013329,5802,8004,3086881,4520716,3436,4833,1831012,2617527,4857,3443,1678038,2810179",,1650915063676976000,1650929466006343,-1.6492641342109699e+18
455,5,22,"1479626116,4474,6038,2505385,3142812,4579,3300,1517581,2831344,4833,3533,1681520,3044959,3531,4815,1963893,2588378,4335,5966,2352768,3199504,5966,4327,2098429,3746678,4872,3404,1738696,2682409,3412,4870,1734434,2737814,6420,4679,2323030,4013329,5802,8004,3086881,4520716,3436,4833,1831012,2617527,4857,3443,1678038,2810179",,1650915064674452200,1650929466006343,-1.649264135208446e+18
456,5,22,"1479626116,4474,6038,2505385,3142812,4579,3300,1517581,2831344,4833,3533,1681520,3044959,3531,4815,1963893,2588378,4335,5966,2352768,3199504,5966,4327,2098429,3746678,4872,3404,1738696,2682409,3412,4870,1734434,2737814,6420,4679,2323030,4013329,5802,8004,3086881,4520716,3436,4833,1831012,2617527,4857,3443,1678038,2810179",,1650915064674452200,1650929466006343,-1.649264135208446e+18
457,6,22,"1479626116,4474,6038,2505385,3142812,4579,3300,1517581,2831344,4833,3533,1681520,3044959,3531,4815,1963893,2588378,4335,5966,2352768,3199504,5966,4327,2098429,3746678,4872,3404,1738696,2682409,3412,4870,1734434,2737814,6420,4679,2323030,4013329,5802,8004,3086881,4520716,3436,4833,1831012,2617527,4857,3443,1678038,2810179",,1650915064674452200,1650929495035798,-1.6492641351794163e+18
458,6,35,"1479626116,4474,6038,2505385,3142812,4579,3300,1517581,2831344,4833,3533,1681520,3044959,3531,4815,1963893,2588378,4335,5966,2352768,3199504,5966,4327,2098429,3746678,4872,3404,1738696,2682409,3412,4870,1734434,2737814,6420,4679,2323030,4013329,5802,8004,3086881,4520716,3436,4833,1831012,2617527,4857,3443,1678038,2810179",,1650915064674452200,1650929495035798,-1.6492641351794163e+18
459,6,35,"1479626116,4474,6038,2505385,3142812,4579,3300,1517581,2831344,4833,3533,1681520,3044959,3531,4815,1963893,2588378,4335,5966,2352768,3199504,5966,4327,2098429,3746678,4872,3404,1738696,2682409,3412,4870,1734434,2737814,6420,4679,2323030,4013329,5802,8004,3086881,4520716,3436,4833,1831012,2617527,4857,3443,1678038,2810179",,1650915094213707000,1650929495035798,-1.649264164718671e+18
460,6,35,"1479626117,4632,6545,2458902,3730554,4798,3487,1745749,3024816,4565,3259,1718775,2842493,3258,4549,1720955,2697535,4814,6500,2614468,3615482,6468,4818,2327050,4221265,4549,3450,1661626,3233819,3428,4564,1937479,2617518,6066,4439,2172415,4112442,5683,7741,3076070,4401148,3369,4552,1860508,2684963,4577,3365,1711549,3085432",,1650915094213707000,1650929495035798,-1.649264164718671e+18
461,5,35,"1479626117,4632,6545,2458902,3730554,4798,3487,1745749,3024816,4565,3259,1718775,2842493,3258,4549,1720955,2697535,4814,6500,2614468,3615482,6468,4818,2327050,4221265,4549,3450,1661626,3233819,3428,4564,1937479,2617518,6066,4439,2172415,4112442,5683,7741,3076070,4401148,3369,4552,1860508,2684963,4577,3365,1711549,3085432",,1650915094213707000,165092949603689,-1.6507500012641034e+18
462,5,66,"1479626117,4632,6545,2458902,3730554,4798,3487,1745749,3024816,4565,3259,1718775,2842493,3258,4549,1720955,2697535,4814,6500,2614468,3615482,6468,4818,2327050,4221265,4549,3450,1661626,3233819,3428,4564,1937479,2617518,6066,4439,2172415,4112442,5683,7741,3076070,4401148,3369,4552,1860508,2684963,4577,3365,1711549,3085432",,1650915094213707000,165092949603689,-1.6507500012641034e+18
463,5,66,"1479626117,4632,6545,2458902,3730554,4798,3487,1745749,3024816,4565,3259,1718775,2842493,3258,4549,1720955,2697535,4814,6500,2614468,3615482,6468,4818,2327050,4221265,4549,3450,1661626,3233819,3428,4564,1937479,2617518,6066,4439,2172415,4112442,5683,7741,3076070,4401148,3369,4552,1860508,2684963,4577,3365,1711549,3085432",,1650915095214195000,165092949603689,-1.6507500022645914e+18
464,5,66,"1479626117,4632,6545,2458902,3730554,4798,3487,1745749,3024816,4565,3259,1718775,2842493,3258,4549,1720955,2697535,4814,6500,2614468,3615482,6468,4818,2327050,4221265,4549,3450,1661626,3233819,3428,4564,1937479,2617518,6066,4439,2172415,4112442,5683,7741,3076070,4401148,3369,4552,1860508,2684963,4577,3365,1711549,3085432",,1650915095214195000,165092949603689,-1.6507500022645914e+18
465,37,66,"1479626117,4632,6545,2458902,3730554,4798,3487,1745749,3024816,4565,3259,1718775,2842493,3258,4549,1720955,2697535,4814,6500,2614468,3615482,6468,4818,2327050,4221265,4549,3450,1661626,3233819,3428,4564,1937479,2617518,6066,4439,2172415,4112442,5683,7741,3076070,4401148,3369,4552,1860508,2684963,4577,3365,1711549,3085432",,1650915095214195000,1650929526006356,-1.6492641656881887e+18
466,37,53,"1479626117,4632,6545,2458902,3730554,4798,3487,1745749,3024816,4565,3259,1718775,2842493,3258,4549,1720955,2697535,4814,6500,2614468,3615482,6468,4818,2327050,4221265,4549,3450,1661626,3233819,3428,4564,1937479,2617518,6066,4439,2172415,4112442,5683,7741,3076070,4401148,3369,4552,1860508,2684963,4577,3365,1711549,3085432",,1650915095214195000,1650929526006356,-1.6492641656881887e+18
467,37,53,"1479626117,4632,6545,2458902,3730554,4798,3487,1745749,3024816,4565,3259,1718775,2842493,3258,4549,1720955,2697535,4814,6500,2614468,3615482,6468,4818,2327050,4221265,4549,3450,1661626,3233819,3428,4564,1937479,2617518,6066,4439,2172415,4112442,5683,7741,3076070,4401148,3369,4552,1860508,2684963,4577,3365,1711549,3085432",,1650915124757800200,1650929526006356,-1.649264195231794e+18
468,37,53,"1479626119,4473,5985,2599124,3247205,4490,3385,1554739,3304154,4390,3291,1542605,3117219,3279,4393,1894034,2379879,4465,5917,2538740,3252175,5952,4447,2072775,4188714,4350,3302,1434799,3194950,3358,4359,2018707,2196749,5907,4416,1958816,4356639,5603,7431,3275885,3908023,3359,4384,2003619,2352490,4381,3349,1525045,3250106",,1650915124757800200,1650929526006356,-1.649264195231794e+18
469,25,53,"1479626119,4473,5985,2599124,3247205,4490,3385,1554739,3304154,4390,3291,1542605,3117219,3279,4393,1894034,2379879,4465,5917,2538740,3252175,5952,4447,2072775,4188714,4350,3302,1434799,3194950,3358,4359,2018707,2196749,5907,4416,1958816,4356639,5603,7431,3275885,3908023,3359,4384,2003619,2352490,4381,3349,1525045,3250106",,1650915124757800200,1650929527007442,-1.6492641952307927e+18
470,25,100,"1479626119,4473,5985,2599124,3247205,4490,3385,1554739,3304154,4390,3291,1542605,3117219,3279,4393,1894034,2379879,4465,5917,2538740,3252175,5952,4447,2072775,4188714,4350,3302,1434799,3194950,3358,4359,2018707,2196749,5907,4416,1958816,4356639,5603,7431,3275885,3908023,3359,4384,2003619,2352490,4381,3349,1525045,3250106",,1650915124757800200,1650929527007442,-1.6492641952307927e+18
471,25,100,"1479626119,4473,5985,2599124,3247205,4490,3385,1554739,3304154,4390,3291,1542605,3117219,3279,4393,1894034,2379879,4465,5917,2538740,3252175,5952,4447,2072775,4188714,4350,3302,1434799,3194950,3358,4359,2018707,2196749,5907,4416,1958816,4356639,5603,7431,3275885,3908023,3359,4384,2003619,2352490,4381,3349,1525045,3250106",,1650915125758345700,1650929527007442,-1.6492641962313382e+18
472,25,100,"1479626119,4473,5985,2599124,3247205,4490,3385,1554739,3304154,4390,3291,1542605,3117219,3279,4393,1894034,2379879,4465,5917,2538740,3252175,5952,4447,2072775,4188714,4350,3302,1434799,3194950,3358,4359,2018707,2196749,5907,4416,1958816,4356639,5603,7431,3275885,3908023,3359,4384,2003619,2352490,4381,3349,1525045,3250106",,1650915125758345700,1650929527007442,-1.6492641962313382e+18
473,26,100,"1479626119,4473,5985,2599124,3247205,4490,3385,1554739,3304154,4390,3291,1542605,3117219,3279,4393,1894034,2379879,4465,5917,2538740,3252175,5952,4447,2072775,4188714,4350,3302,1434799,3194950,3358,4359,2018707,2196749,5907,4416,1958816,4356639,5603,7431,3275885,3908023,3359,4384,2003619,2352490,4381,3349,1525045,3250106",,1650915125758345700,1650929556036901,-1.6492641962023089e+18
474,26,9,"1479626119,4473,5985,2599124,3247205,4490,3385,1554739,3304154,4390,3291,1542605,3117219,3279,4393,1894034,2379879,4465,5917,2538740,3252175,5952,4447,2072775,4188714,4350,3302,1434799,3194950,3358,4359,2018707,2196749,5907,4416,1958816,4356639,5603,7431,3275885,3908023,3359,4384,2003619,2352490,4381,3349,1525045,3250106",,1650915125758345700,1650929556036901,-1.6492641962023089e+18
475,26,9,"1479626119,4473,5985,2599124,3247205,4490,3385,1554739,3304154,4390,3291,1542605,3117219,3279,4393,1894034,2379879,4465,5917,2538740,3252175,5952,4447,2072775,4188714,4350,3302,1434799,3194950,3358,4359,2018707,2196749,5907,4416,1958816,4356639,5603,7431,3275885,3908023,3359,4384,2003619,2352490,4381,3349,1525045,3250106",,1650915155305625600,1650929556036901,-1.6492642257495887e+18
476,26,9,"1479626120,4248,5710,2441210,3042104,4271,3130,1479410,2852417,4378,3226,1486994,2889731,3226,4357,1787558,2274124,4308,5808,2521535,2966172,5761,4319,1928573,4166727,4471,3241,1609377,2838901,3194,4476,1754333,2485310,5930,4429,2130734,3927427,5545,7483,3018034,4113813,3204,4302,1765918,2365377,4299,3190,1496365,2835014",,1650915155305625600,1650929556036901,-1.6492642257495887e+18
477,9,9,"1479626120,4248,5710,2441210,3042104,4271,3130,1479410,2852417,4378,3226,1486994,2889731,3226,4357,1787558,2274124,4308,5808,2521535,2966172,5761,4319,1928573,4166727,4471,3241,1609377,2838901,3194,4476,1754333,2485310,5930,4429,2130734,3927427,5545,7483,3018034,4113813,3204,4302,1765918,2365377,4299,3190,1496365,2835014",,1650915155305625600,1650929557037991,-1.6492642257485875e+18
478,9,36,"1479626120,4248,5710,2441210,3042104,4271,3130,1479410,2852417,4378,3226,1486994,2889731,3226,4357,1787558,2274124,4308,5808,2521535,2966172,5761,4319,1928573,4166727,4471,3241,1609377,2838901,3194,4476,1754333,2485310,5930,4429,2130734,3927427,5545,7483,3018034,4113813,3204,4302,1765918,2365377,4299,3190,1496365,2835014",,1650915155305625600,1650929557037991,-1.6492642257485875e+18
479,9,36,"1479626120,4248,5710,2441210,3042104,4271,3130,1479410,2852417,4378,3226,1486994,2889731,3226,4357,1787558,2274124,4308,5808,2521535,2966172,5761,4319,1928573,4166727,4471,3241,1609377,2838901,3194,4476,1754333,2485310,5930,4429,2130734,3927427,5545,7483,3018034,4113813,3204,4302,1765918,2365377,4299,3190,1496365,2835014",,1650915156311010800,1650929557037991,-1.6492642267539727e+18
480,9,36,"1479626120,4248,5710,2441210,3042104,4271,3130,1479410,2852417,4378,3226,1486994,2889731,3226,4357,1787558,2274124,4308,5808,2521535,2966172,5761,4319,1928573,4166727,4471,3241,1609377,2838901,3194,4476,1754333,2485310,5930,4429,2130734,3927427,5545,7483,3018034,4113813,3204,4302,1765918,2365377,4299,3190,1496365,2835014",,1650915156311010800,1650929557037991,-1.6492642267539727e+18
481,28,36,"1479626120,4248,5710,2441210,3042104,4271,3130,1479410,2852417,4378,3226,1486994,2889731,3226,4357,1787558,2274124,4308,5808,2521535,2966172,5761,4319,1928573,4166727,4471,3241,1609377,2838901,3194,4476,1754333,2485310,5930,4429,2130734,3927427,5545,7483,3018034,4113813,3204,4302,1765918,2365377,4299,3190,1496365,2835014",,1650915156311010800,1650929587007439,-1.6492642267240033e+18
482,28,14,"1479626120,4248,5710,2441210,3042104,4271,3130,1479410,2852417,4378,3226,1486994,2889731,3226,4357,1787558,2274124,4308,5808,2521535,2966172,5761,4319,1928573,4166727,4471,3241,1609377,2838901,3194,4476,1754333,2485310,5930,4429,2130734,3927427,5545,7483,3018034,4113813,3204,4302,1765918,2365377,4299,3190,1496365,2835014",,1650915156311010800,1650929587007439,-1.6492642267240033e+18
